order_item_id,order_id,product_id,quantity
2948,2272,36,2
2949,618,53,5
2950,4289,28,1
2951,4552,83,3
2952,3548,18,4
2953,4594,56,4
2954,1627,97,1
2955,3216,48,5
2956,3215,98,5
2957,3581,58,4
2958,1535,40,5
2959,4130,76,4
2960,1981,94,4
2961,1604,15,5
2962,2295,88,2
2963,3213,62,5
2964,3427,11,2
2965,2581,24,3
2966,1703,49,4
2967,2868,24,5
2968,4180,99,4
2969,1713,90,2
2970,1635,34,5
2971,3433,31,2
2972,1769,29,4
2973,3597,17,3
2974,4278,8,2
2975,3039,9,4
2976,1074,15,1
2977,855,99,2
2978,869,7,4
2979,3573,13,5
2980,1940,85,5
2981,1259,14,3
2982,3428,60,4
2983,1693,51,3
2984,4201,90,5
2985,4579,5,1
2986,4624,68,3
2987,2851,75,4
2988,2580,12,1
2989,153,100,2
2990,4425,84,3
2991,4369,100,1
2992,4044,15,1
2993,3686,50,2
2994,406,19,2
2995,4510,84,3
2996,4309,90,4
2997,2827,49,4
2998,519,4,5
2999,4204,1,4
3000,3245,36,4
3001,3155,22,3
3002,4513,41,4
3003,4930,65,1
3004,4232,80,4
3005,823,80,5
3006,3002,57,1
3007,3676,48,3
3008,2274,5,2
3009,1656,6,4
3010,1666,57,4
3011,1232,25,5
3012,771,14,5
3013,4161,21,5
3014,3433,92,5
3015,4044,61,5
3016,4899,18,2
3017,2513,37,3
3018,3487,19,1
3019,4475,55,2
3020,4760,66,3
3021,446,96,5
3022,4627,71,3
3023,3153,16,5
3024,2521,70,3
3025,774,83,3
3026,378,32,1
3027,2303,48,4
3028,3629,70,4
3029,535,16,1
3030,194,61,3
3031,1297,41,1
3032,635,88,2
3033,3128,30,1
3034,3079,60,5
3035,4939,39,5
3036,3843,37,2
3037,1269,12,1
3038,706,77,3
3039,3661,65,3
3040,2976,2,5
3041,2821,62,4
3042,4637,83,2
3043,27,96,5
3044,699,100,5
3045,1924,83,1
3046,4998,47,3
3047,1315,66,4
3048,1199,74,4
3049,2667,53,5
3050,1594,35,2
3051,1461,10,2
3052,2976,34,3
3053,2314,41,1
3054,4633,75,4
3055,1165,77,4
3056,4526,62,3
3057,2339,71,2
3058,3130,87,5
3059,4905,28,3
3060,595,22,1
3061,1724,29,2
3062,1950,60,4
3063,4263,3,1
3064,1771,67,3
3065,3074,79,3
3066,3330,56,1
3067,112,77,1
3068,4882,53,1
3069,2741,10,4
3070,2852,67,5
3071,3333,37,2
3072,2912,64,5
3073,708,40,3
3074,3354,19,4
3075,1338,6,1
3076,1926,41,5
3077,401,9,4
3078,4788,15,1
3079,3565,70,5
3080,4046,92,3
3081,1495,12,2
3082,3406,28,3
3083,4435,17,3
3084,4723,74,5
3085,3449,23,4
3086,2842,34,4
3087,3,83,5
3088,3740,31,5
3089,1181,74,2
3090,2051,65,4
3091,4561,66,2
3092,3982,67,1
3093,3459,40,5
3094,3065,60,4
3095,1319,15,5
3096,4284,96,4
3097,839,53,1
3098,3833,99,2
3099,1220,63,4
3100,1806,78,1
3101,50,100,3
3102,4791,15,1
3103,4160,7,5
3104,4518,22,5
3105,186,89,1
3106,4136,75,1
3107,2971,20,5
3108,3975,22,5
3109,2451,73,2
3110,2327,53,4
3111,376,68,1
3112,1606,63,5
3113,2654,55,3
3114,2638,52,4
3115,1890,2,1
3116,3089,46,4
3117,1305,70,4
3118,3630,86,3
3119,638,25,4
3120,631,14,3
3121,1325,53,1
3122,4578,40,3
3123,894,27,3
3124,2661,86,1
3125,2430,78,2
3126,3212,33,4
3127,3612,15,4
3128,2261,53,2
3129,4034,69,1
3130,1873,91,2
3131,4662,39,4
3132,3543,66,5
3133,2428,33,5
3134,2959,36,4
3135,2754,43,4
3136,1813,36,2
3137,4134,26,1
3138,3462,30,5
3139,1487,78,4
3140,3859,38,3
3141,4539,15,1
3142,1685,31,2
3143,4727,88,4
3144,4913,9,4
3145,2819,56,1
3146,1958,5,3
3147,568,82,3
3148,1880,48,2
3149,1859,10,3
3150,4716,93,5
3151,5,88,5
3152,845,81,5
3153,1893,92,1
3154,3204,32,3
3155,1775,98,4
3156,3702,58,4
3157,2908,17,5
3158,2174,57,2
3159,4186,85,1
3160,929,56,4
3161,2051,7,5
3162,3218,97,4
3163,4482,5,3
3164,1471,96,5
3165,1428,77,1
3166,1359,24,1
3167,3098,7,1
3168,4333,26,4
3169,2418,45,5
3170,3882,82,3
3171,1378,66,5
3172,1818,19,3
3173,2203,2,3
3174,2466,79,1
3175,375,16,4
3176,4716,36,1
3177,824,13,1
3178,628,71,4
3179,3800,1,1
3180,2514,85,4
3181,51,62,4
3182,2780,26,4
3183,4335,6,1
3184,3292,82,1
3185,2283,99,1
3186,3767,49,3
3187,412,1,1
3188,4415,8,3
3189,1364,76,2
3190,13,32,5
3191,3503,33,2
3192,3534,51,1
3193,1372,73,5
3194,1946,84,5
3195,1880,51,4
3196,1932,24,5
3197,1593,6,5
3198,3437,28,4
3199,4124,66,3
3200,368,33,4
3201,4199,51,4
3202,2958,97,3
3203,2429,73,5
3204,1969,17,1
3205,730,16,1
3206,3685,83,1
3207,4837,62,4
3208,4988,41,3
3209,4752,6,1
3210,3409,35,4
3211,3616,63,1
3212,497,46,3
3213,4928,12,1
3214,2300,27,2
3215,3667,18,5
3216,4919,98,3
3217,312,58,4
3218,309,55,4
3219,3276,29,2
3220,3639,7,1
3221,1419,75,1
3222,1856,41,1
3223,3073,66,5
3224,4456,37,5
3225,2496,38,5
3226,4144,55,5
3227,3428,35,4
3228,2738,99,2
3229,3295,55,5
3230,2983,52,5
3231,1906,58,4
3232,3983,12,1
3233,783,29,3
3234,282,56,2
3235,4800,68,3
3236,2374,83,5
3237,1630,91,4
3238,4995,41,5
3239,3792,2,2
3240,2461,19,5
3241,506,24,4
3242,3521,9,4
3243,1164,41,4
3244,3453,9,2
3245,4491,78,3
3246,1541,22,3
3247,4942,75,2
3248,4259,70,2
3249,4388,8,4
3250,3377,94,4
3251,2797,27,3
3252,1809,24,1
3253,2161,42,5
3254,1521,5,2
3255,4969,69,5
3256,3433,33,3
3257,1455,4,3
3258,2121,1,5
3259,4357,30,3
3260,2854,91,2
3261,4083,74,2
3262,4466,22,3
3263,1148,48,1
3264,3944,18,4
3265,4776,66,4
3266,2032,6,1
3267,634,49,1
3268,2004,55,5
3269,2608,94,5
3270,1394,79,4
3271,1073,39,1
3272,4889,33,1
3273,3730,39,2
3274,4001,50,4
3275,3637,63,1
3276,759,67,1
3277,3351,36,5
3278,2729,47,1
3279,2886,22,5
3280,2838,1,4
3281,3365,18,4
3282,3711,94,2
3283,4356,43,5
3284,4534,37,4
3285,3724,12,1
3286,662,84,1
3287,1024,92,5
3288,3510,42,4
3289,668,94,3
3290,1840,58,3
3291,1418,93,5
3292,4423,11,1
3293,1299,91,1
3294,4722,43,1
3295,2648,21,5
3296,1818,10,2
3297,4268,8,1
3298,3679,86,4
3299,2297,25,2
3300,4008,42,5
3301,208,68,3
3302,1776,85,1
3303,3954,75,4
3304,704,9,3
3305,779,11,2
3306,2763,33,5
3307,1000,15,5
3308,4945,21,3
3309,4040,12,4
3310,2748,14,3
3311,2978,85,5
3312,2015,79,5
3313,2849,9,2
3314,2869,27,1
3315,97,90,4
3316,176,4,1
3317,184,28,4
3318,4728,62,5
3319,759,76,2
3320,2771,68,4
3321,1464,95,1
3322,821,21,2
3323,3416,39,4
3324,4023,97,5
3325,1310,59,4
3326,2131,6,1
3327,398,66,2
3328,3524,11,2
3329,2574,98,5
3330,4872,86,2
3331,3740,77,3
3332,60,82,1
3333,287,69,5
3334,2347,87,1
3335,500,77,3
3336,2051,88,2
3337,4643,61,1
3338,4834,9,4
3339,4841,72,3
3340,4837,42,1
3341,3700,41,3
3342,4895,63,4
3343,2106,2,1
3344,876,71,2
3345,359,68,5
3346,4923,21,2
3347,4518,28,3
3348,1856,50,5
3349,4039,30,3
3350,2623,66,5
3351,3225,43,1
3352,4877,19,2
3353,2503,78,5
3354,2354,69,3
3355,122,96,1
3356,2833,90,2
3357,2821,78,5
3358,3970,65,4
3359,1263,56,5
3360,2238,67,4
3361,3197,83,5
3362,4017,31,3
3363,2243,19,4
3364,1495,91,2
3365,2646,46,1
3366,4326,53,3
3367,375,73,5
3368,1762,16,4
3369,2273,78,4
3370,1539,39,1
3371,277,59,5
3372,3205,56,1
3373,426,100,4
3374,2664,65,5
3375,2166,62,3
3376,795,40,5
3377,3306,31,5
3378,1267,85,5
3379,156,2,5
3380,2141,77,1
3381,1716,80,2
3382,2742,54,1
3383,2961,70,1
3384,3154,22,4
3385,4760,49,5
3386,81,79,3
3387,3905,42,1
3388,1431,54,1
3389,1640,46,5
3390,1178,50,5
3391,3078,22,3
3392,3360,89,5
3393,1529,94,2
3394,3100,61,1
3395,2439,40,3
3396,3757,57,4
3397,1902,57,3
3398,3194,39,2
3399,1,53,2
3400,3341,64,5
3401,4722,69,1
3402,409,20,5
3403,1979,87,2
3404,1167,60,5
3405,1679,59,5
3406,3257,53,1
3407,1630,44,3
3408,4236,36,4
3409,1607,92,2
3410,3188,3,5
3411,108,60,5
3412,2928,26,1
3413,3647,8,1
3414,3979,60,4
3415,4239,27,5
3416,3586,12,2
3417,2932,67,5
3418,4722,76,4
3419,1111,27,1
3420,3974,12,5
3421,61,48,3
3422,1807,19,3
3423,3321,1,1
3424,2510,33,5
3425,724,96,1
3426,3448,88,5
3427,1492,67,4
3428,3254,68,2
3429,3223,11,4
3430,3280,77,4
3431,2015,33,1
3432,3855,79,2
3433,816,86,4
3434,4876,83,4
3435,448,79,5
3436,2616,4,3
3437,1594,38,3
3438,2220,75,5
3439,1378,3,1
3440,3848,68,3
3441,1170,21,4
3442,588,67,1
3443,4710,42,5
3444,2337,78,3
3445,1351,38,1
3446,739,36,3
3447,1349,46,3
3448,4917,29,4
3449,4033,22,3
3450,287,7,2
3451,385,1,3
3452,4726,14,3
3453,1414,82,5
3454,1974,91,5
3455,2025,72,5
3456,866,97,5
3457,3621,2,4
3458,3455,66,1
3459,1881,58,5
3460,3403,83,1
3461,4043,71,1
3462,1383,65,4
3463,2843,40,4
3464,543,3,4
3465,1038,65,4
3466,4859,26,5
3467,228,58,1
3468,1101,19,5
3469,1678,28,3
3470,3007,20,2
3471,3855,88,2
3472,3537,47,4
3473,1936,80,1
3474,1478,65,1
3475,1708,93,4
3476,2939,66,1
3477,4237,70,3
3478,2163,93,1
3479,3550,100,1
3480,713,24,3
3481,4175,14,2
3482,2553,70,2
3483,3155,21,5
3484,1954,58,3
3485,987,46,3
3486,2970,2,1
3487,1459,80,5
3488,4134,73,3
3489,2601,80,4
3490,3761,53,5
3491,4260,18,5
3492,1910,47,1
3493,2716,46,1
3494,3391,14,4
3495,791,49,5
3496,690,65,3
3497,60,41,3
3498,4600,49,3
3499,3096,64,5
3500,779,68,4
3501,2690,72,2
3502,1422,43,1
3503,4633,56,2
3504,3596,48,3
3505,4502,98,2
3506,2842,4,5
3507,3598,81,3
3508,3496,7,4
3509,4564,32,3
3510,848,16,5
3511,185,25,3
3512,17,85,1
3513,3710,48,2
3514,3906,32,5
3515,3728,4,5
3516,2228,66,5
3517,4826,35,5
3518,829,57,4
3519,3498,60,1
3520,56,55,4
3521,2435,65,5
3522,3995,100,4
3523,4622,87,2
3524,2018,36,3
3525,1542,41,1
3526,1410,93,1
3527,1877,70,3
3528,4846,76,4
3529,450,66,3
3530,4799,38,5
3531,2068,92,2
3532,3073,45,3
3533,637,8,1
3534,1701,92,5
3535,3483,4,1
3536,2389,67,1
3537,4509,25,5
3538,1355,45,3
3539,3555,52,4
3540,211,62,1
3541,828,79,1
3542,666,71,5
3543,4082,83,2
3544,1720,47,3
3545,3300,51,3
3546,3331,51,2
3547,1967,88,3
3548,3173,18,5
3549,2506,93,3
3550,4495,39,4
3551,2946,84,5
3552,181,59,3
3553,4505,99,4
3554,2528,77,3
3555,2490,11,4
3556,3075,41,5
3557,2818,47,1
3558,319,76,3
3559,3685,56,3
3560,3702,80,5
3561,1322,73,3
3562,3330,85,5
3563,4820,79,4
3564,4843,44,1
3565,1145,83,1
3566,799,28,2
3567,3498,51,3
3568,2327,45,2
3569,385,93,1
3570,3239,31,3
3571,810,13,3
3572,3968,80,1
3573,2186,13,4
3574,3706,24,1
3575,3810,55,5
3576,4713,86,5
3577,909,25,1
3578,12,43,2
3579,2487,94,5
3580,1522,4,5
3581,3963,22,2
3582,1032,50,4
3583,2729,17,2
3584,836,82,5
3585,4741,99,5
3586,1893,88,5
3587,690,41,3
3588,2773,13,1
3589,664,62,4
3590,4156,92,5
3591,3490,9,3
3592,780,58,5
3593,4415,72,5
3594,4876,56,1
3595,3641,67,5
3596,1299,77,5
3597,3745,32,4
3598,3385,15,3
3599,2391,26,3
3600,4038,24,5
3601,4446,12,2
3602,3215,89,3
3603,3327,34,4
3604,3842,31,4
3605,4353,72,4
3606,2886,79,2
3607,4380,13,1
3608,3837,68,2
3609,328,4,5
3610,4973,7,4
3611,2249,71,5
3612,174,10,1
3613,3425,97,1
3614,4582,48,2
3615,1373,53,1
3616,3024,25,3
3617,4528,86,2
3618,955,98,5
3619,211,88,5
3620,3056,14,2
3621,1867,99,2
3622,894,27,1
3623,3036,80,4
3624,887,57,4
3625,2616,84,2
3626,603,66,5
3627,1325,85,3
3628,1196,82,1
3629,1445,75,2
3630,189,8,3
3631,4485,95,4
3632,4902,21,1
3633,1714,54,4
3634,1380,50,5
3635,4994,45,3
3636,2484,75,2
3637,3891,10,4
3638,3306,71,1
3639,1079,34,2
3640,4995,61,5
3641,4038,37,2
3642,4602,6,3
3643,3098,52,3
3644,2156,93,4
3645,3156,6,4
3646,1019,70,1
3647,645,19,3
3648,2605,75,5
3649,315,85,5
3650,2474,21,5
3651,420,47,3
3652,1812,3,4
3653,134,49,3
3654,3442,45,5
3655,1937,11,1
3656,4989,43,4
3657,1884,2,2
3658,1107,49,4
3659,2596,54,3
3660,1552,38,4
3661,260,21,3
3662,535,25,1
3663,3330,90,5
3664,93,73,2
3665,3372,13,4
3666,4367,47,3
3667,2827,9,3
3668,2873,33,1
3669,179,38,3
3670,4949,57,1
3671,2171,85,5
3672,936,82,5
3673,1933,29,4
3674,1989,36,2
3675,579,7,1
3676,3323,26,2
3677,779,9,3
3678,4742,31,2
3679,1000,90,2
3680,3167,91,4
3681,631,6,5
3682,1287,36,5
3683,1443,72,5
3684,442,4,1
3685,1534,19,2
3686,2951,54,5
3687,3351,90,3
3688,383,29,3
3689,1753,96,5
3690,3698,41,4
3691,129,92,4
3692,4382,59,1
3693,4337,54,2
3694,1149,85,2
3695,3737,73,5
3696,2607,13,2
3697,4451,7,1
3698,20,77,5
3699,1107,2,1
3700,2503,38,3
3701,4749,76,2
3702,346,18,2
3703,3696,39,3
3704,1049,11,1
3705,1709,32,1
3706,3326,39,2
3707,2926,19,4
3708,935,70,2
3709,1020,6,3
3710,4837,3,3
3711,3928,87,3
3712,2608,27,3
3713,2911,84,5
3714,3616,43,4
3715,13,35,2
3716,1144,61,5
3717,3117,13,5
3718,4911,67,3
3719,1235,47,1
3720,3432,24,1
3721,2636,56,5
3722,3812,56,5
3723,3796,51,4
3724,1291,38,1
3725,2615,95,2
3726,3088,54,3
3727,1411,50,5
3728,1290,91,5
3729,4655,52,4
3730,874,98,1
3731,750,75,3
3732,1149,13,5
3733,1754,45,3
3734,4233,34,2
3735,4080,100,3
3736,571,80,2
3737,173,92,3
3738,1646,48,1
3739,4526,11,2
3740,4141,38,2
3741,4374,11,3
3742,885,26,4
3743,669,15,1
3744,389,95,3
3745,544,81,4
3746,4414,33,3
3747,4996,74,3
3748,2695,49,2
3749,1177,18,2
3750,2208,93,3
3751,3832,6,2
3752,4065,8,1
3753,646,83,2
3754,2480,32,5
3755,2785,94,2
3756,3653,20,1
3757,184,60,4
3758,1022,43,2
3759,2685,94,4
3760,3669,35,2
3761,2672,95,2
3762,1316,22,2
3763,4063,4,3
3764,3611,48,2
3765,2153,17,5
3766,4191,3,3
3767,1768,54,3
3768,755,50,4
3769,4221,93,2
3770,466,35,2
3771,4304,87,5
3772,2757,21,3
3773,3697,73,5
3774,427,1,5
3775,1908,32,2
3776,2896,23,1
3777,3555,28,3
3778,3770,69,3
3779,1836,52,5
3780,268,31,5
3781,1934,4,5
3782,1552,72,5
3783,1038,78,3
3784,4501,20,1
3785,3256,27,1
3786,3079,79,4
3787,1234,6,5
3788,3501,16,1
3789,955,2,2
3790,4361,69,3
3791,4957,48,3
3792,2993,22,1
3793,2402,52,1
3794,2543,30,4
3795,3155,78,4
3796,1794,62,2
3797,792,88,4
3798,1634,74,3
3799,3718,85,2
3800,4965,51,1
3801,2554,90,2
3802,1456,15,2
3803,4664,52,1
3804,900,3,2
3805,2524,92,5
3806,1312,32,1
3807,3040,44,4
3808,4973,87,4
3809,2644,32,2
3810,217,62,5
3811,4059,85,4
3812,2102,61,4
3813,2601,78,4
3814,2388,14,4
3815,653,46,2
3816,3856,86,3
3817,3867,78,1
3818,529,88,1
3819,3696,62,2
3820,3211,71,3
3821,1026,88,3
3822,2286,29,2
3823,1166,83,3
3824,4808,13,2
3825,945,86,1
3826,3280,64,4
3827,3988,89,5
3828,831,77,2
3829,2966,87,3
3830,2821,68,2
3831,1562,70,3
3832,3864,73,5
3833,4920,12,2
3834,1659,63,4
3835,1738,8,3
3836,3906,34,4
3837,4300,57,4
3838,3887,51,1
3839,3436,77,2
3840,2479,64,1
3841,4083,22,2
3842,2761,62,5
3843,1125,56,4
3844,4987,67,2
3845,3931,77,1
3846,265,29,4
3847,1561,91,4
3848,919,86,3
3849,3439,84,4
3850,3435,50,4
3851,679,35,5
3852,2779,13,1
3853,3836,75,3
3854,1061,53,3
3855,4653,34,4
3856,3912,18,3
3857,1566,5,3
3858,2584,63,3
3859,1196,54,3
3860,4435,30,1
3861,130,41,4
3862,4690,41,5
3863,804,73,4
3864,779,49,5
3865,643,85,5
3866,4091,99,4
3867,76,16,3
3868,2581,36,3
3869,4722,72,3
3870,1197,58,2
3871,3726,83,1
3872,2751,68,5
3873,4346,71,4
3874,4650,7,2
3875,4571,82,1
3876,3446,92,5
3877,2533,67,1
3878,203,95,2
3879,3963,97,5
3880,2810,47,3
3881,1275,90,1
3882,3475,70,3
3883,1302,4,4
3884,4450,44,4
3885,3492,44,4
3886,4942,71,2
3887,4242,95,4
3888,2710,92,5
3889,3653,27,4
3890,4132,99,4
3891,478,22,3
3892,2981,23,3
3893,3986,17,3
3894,1813,92,1
3895,1143,37,1
3896,2297,12,2
3897,3023,3,4
3898,4759,26,3
3899,425,18,2
3900,2154,48,2
3901,3603,70,3
3902,4654,2,5
3903,248,17,3
3904,1850,71,3
3905,1799,66,5
3906,1724,13,1
3907,1984,12,2
3908,3849,70,2
3909,3766,2,3
3910,4574,38,3
3911,1150,100,5
3912,4242,61,5
3913,2157,20,2
3914,3589,28,1
3915,1501,15,4
3916,239,42,4
3917,441,70,5
3918,4184,72,3
3919,2710,38,5
3920,2297,16,2
3921,2199,7,1
3922,2325,28,3
3923,3929,12,4
3924,3999,49,4
3925,2900,72,5
3926,3682,9,2
3927,919,42,5
3928,2049,100,2
3929,1225,2,2
3930,2625,47,3
3931,1664,55,4
3932,3825,77,4
3933,4901,43,1
3934,3632,25,1
3935,2532,88,5
3936,4510,20,4
3937,2732,13,5
3938,380,71,2
3939,3577,17,1
3940,4863,90,2
3941,2251,43,4
3942,738,46,5
3943,4359,9,4
3944,533,96,3
3945,4867,77,1
3946,4926,70,1
3947,4525,62,4
3948,2472,84,4
3949,1723,84,5
3950,747,57,4
3951,619,91,2
3952,2014,2,4
3953,4855,62,1
3954,610,47,1
3955,2305,62,2
3956,882,75,3
3957,2339,100,3
3958,3903,82,5
3959,2372,69,5
3960,2836,83,1
3961,1375,3,2
3962,4258,54,4
3963,3695,36,3
3964,3134,32,2
3965,872,61,2
3966,1171,83,2
3967,244,98,1
3968,2504,41,2
3969,103,47,4
3970,1984,29,1
3971,635,5,4
3972,4366,30,1
3973,3252,77,4
3974,4473,51,2
3975,4375,75,3
3976,4205,14,4
3977,4497,63,5
3978,3970,42,3
3979,1771,93,4
3980,3002,76,5
3981,1207,24,5
3982,4602,98,1
3983,1625,13,5
3984,60,43,5
3985,4116,72,1
3986,921,64,4
3987,3383,47,3
3988,4997,38,3
3989,930,30,3
3990,3253,29,4
3991,2668,4,4
3992,703,14,5
3993,4677,32,4
3994,2807,37,1
3995,257,34,2
3996,2441,93,4
3997,3803,1,2
3998,1927,58,5
3999,911,26,2
4000,1886,70,3
4001,3774,69,4
4002,3698,38,5
4003,4148,2,1
4004,1732,98,5
4005,3787,86,4
4006,4417,15,3
4007,2523,34,3
4008,4342,8,5
4009,1251,15,2
4010,2351,24,5
4011,903,48,5
4012,1325,52,1
4013,584,96,5
4014,726,33,3
4015,3558,99,1
4016,1514,7,5
4017,390,2,4
4018,646,64,4
4019,1290,87,2
4020,1758,77,4
4021,2375,88,3
4022,1394,49,5
4023,3916,63,4
4024,4169,65,4
4025,2183,47,1
4026,1240,14,3
4027,2892,64,5
4028,4993,63,2
4029,739,78,3
4030,4298,70,2
4031,3554,91,2
4032,4324,18,4
4033,3790,1,2
4034,144,72,1
4035,3896,32,4
4036,1446,48,4
4037,4520,62,2
4038,1308,38,2
4039,4828,83,1
4040,3734,19,2
4041,263,32,1
4042,4020,93,2
4043,4455,40,1
4044,4614,34,3
4045,2668,15,4
4046,4743,67,5
4047,2671,3,5
4048,1097,8,5
4049,3643,8,3
4050,1611,48,5
4051,3829,58,3
4052,2678,84,5
4053,747,98,1
4054,4185,86,5
4055,3347,30,3
4056,4325,43,1
4057,4293,27,4
4058,4212,79,1
4059,1720,44,3
4060,1068,32,2
4061,4205,36,2
4062,1094,94,1
4063,2470,87,2
4064,4239,57,4
4065,4583,92,5
4066,444,26,4
4067,4937,52,5
4068,290,98,3
4069,1329,40,5
4070,911,47,1
4071,2690,61,1
4072,217,95,4
4073,4135,52,2
4074,4496,3,1
4075,4468,12,5
4076,888,99,4
4077,2205,2,4
4078,4667,71,2
4079,4268,69,2
4080,4824,41,3
4081,3715,98,4
4082,138,92,3
4083,2374,47,1
4084,1807,52,1
4085,3392,10,5
4086,304,24,3
4087,2274,18,1
4088,2001,54,3
4089,1554,5,1
4090,2099,25,4
4091,2098,44,4
4092,1269,4,2
4093,4887,46,1
4094,449,99,5
4095,3380,97,1
4096,1906,80,3
4097,2413,56,4
4098,1819,15,4
4099,2861,2,1
4100,2079,22,5
4101,2184,46,4
4102,5000,27,1
4103,4282,83,3
4104,1311,80,1
4105,4563,53,3
4106,800,63,4
4107,4027,50,4
4108,4944,12,3
4109,340,24,5
4110,2853,31,2
4111,534,45,1
4112,4466,2,3
4113,1440,48,3
4114,4879,81,1
4115,3214,100,5
4116,270,31,1
4117,3966,98,3
4118,1825,17,4
4119,4539,33,5
4120,3321,32,3
4121,1623,53,2
4122,4114,22,5
4123,880,1,1
4124,2495,45,5
4125,3875,25,1
4126,1540,63,4
4127,287,2,3
4128,2836,69,5
4129,4599,49,5
4130,839,70,3
4131,4328,58,1
4132,2772,38,4
4133,952,47,3
4134,2451,93,4
4135,2621,82,4
4136,2005,17,4
4137,1504,54,4
4138,2980,12,5
4139,1420,80,5
4140,2530,43,1
4141,2651,42,4
4142,2541,67,5
4143,364,29,3
4144,4979,75,2
4145,1413,85,1
4146,4657,51,3
4147,1367,28,2
4148,2906,56,2
4149,4023,80,3
4150,1094,46,3
4151,1969,10,3
4152,4323,58,4
4153,2265,89,5
4154,3167,3,2
4155,3373,8,1
4156,1772,81,4
4157,3673,9,1
4158,3881,91,5
4159,1859,48,3
4160,1057,36,5
4161,207,80,1
4162,2401,70,3
4163,4792,51,3
4164,3590,74,1
4165,3444,20,5
4166,3121,32,2
4167,1418,3,3
4168,2837,63,1
4169,1154,58,5
4170,171,30,3
4171,3536,56,5
4172,2405,19,2
4173,4447,60,4
4174,75,57,3
4175,1751,49,2
4176,782,100,1
4177,3277,43,5
4178,4379,97,5
4179,2390,69,3
4180,1556,48,3
4181,1491,34,2
4182,844,87,3
4183,3241,1,3
4184,3635,73,1
4185,3439,87,3
4186,4180,34,1
4187,3052,71,2
4188,3512,41,5
4189,4892,21,1
4190,2393,31,5
4191,1311,20,2
4192,2774,49,1
4193,878,88,1
4194,1079,41,4
4195,3486,57,1
4196,3536,66,4
4197,4897,29,4
4198,4798,74,5
4199,2420,64,3
4200,1873,18,3
4201,3319,50,2
4202,1376,5,2
4203,2866,24,4
4204,849,16,4
4205,2631,89,3
4206,3934,74,3
4207,174,67,5
4208,2206,17,4
4209,4062,36,3
4210,4199,43,3
4211,3359,11,2
4212,2308,76,1
4213,57,56,2
4214,3745,13,3
4215,493,47,2
4216,4221,42,4
4217,868,5,4
4218,4802,99,2
4219,422,23,1
4220,4530,27,3
4221,3884,21,1
4222,2513,7,5
4223,4264,23,3
4224,4540,68,2
4225,4660,88,5
4226,3166,18,4
4227,3212,66,2
4228,868,53,3
4229,3926,48,4
4230,3166,90,4
4231,4212,58,2
4232,1600,2,2
4233,4151,74,2
4234,4222,45,1
4235,3916,73,5
4236,4421,14,5
4237,3631,17,3
4238,3973,35,1
4239,1486,34,1
4240,3713,12,3
4241,4114,20,2
4242,711,100,2
4243,3176,11,3
4244,1336,97,4
4245,1828,58,4
4246,2516,52,1
4247,2502,50,2
4248,197,59,3
4249,451,55,2
4250,4825,13,5
4251,4050,20,4
4252,2714,70,3
4253,601,19,5
4254,2171,31,3
4255,4922,74,5
4256,1681,27,3
4257,2609,28,5
4258,4518,74,3
4259,1505,49,4
4260,4745,10,2
4261,4433,72,3
4262,4869,79,5
4263,1722,68,1
4264,4613,93,4
4265,1206,93,4
4266,353,63,2
4267,2559,75,5
4268,490,65,5
4269,2915,75,4
4270,1234,40,5
4271,3944,53,1
4272,4474,25,1
4273,1369,91,3
4274,2298,25,1
4275,4071,82,2
4276,4016,40,1
4277,905,64,2
4278,302,21,4
4279,4535,17,2
4280,1513,14,2
4281,2226,2,4
4282,1159,11,1
4283,4677,86,1
4284,1236,61,5
4285,3877,27,1
4286,951,94,4
4287,4752,99,5
4288,408,44,1
4289,3922,15,5
4290,1448,97,4
4291,1058,29,4
4292,1768,76,1
4293,2527,71,1
4294,567,60,3
4295,2175,90,4
4296,2606,14,2
4297,2010,67,3
4298,3791,62,2
4299,3977,98,2
4300,4574,3,3
4301,2469,61,4
4302,3794,24,4
4303,3165,37,4
4304,678,70,3
4305,277,88,2
4306,2037,30,2
4307,1791,24,4
4308,3208,50,1
4309,3180,74,4
4310,2954,53,1
4311,4078,16,2
4312,2523,10,1
4313,2094,100,1
4314,4434,90,5
4315,4647,92,4
4316,4672,18,3
4317,3113,49,4
4318,3701,16,4
4319,1245,36,3
4320,1984,70,1
4321,2987,74,4
4322,1711,95,2
4323,1715,71,1
4324,812,52,2
4325,1733,20,5
4326,2524,78,5
4327,1977,32,1
4328,43,82,2
4329,2415,25,3
4330,2644,70,4
4331,993,86,1
4332,3551,74,2
4333,4288,58,2
4334,3780,66,3
4335,4578,72,3
4336,3366,7,3
4337,3519,77,5
4338,104,79,5
4339,3274,76,1
4340,4945,67,4
4341,184,1,2
4342,589,38,4
4343,928,90,3
4344,1800,61,5
4345,3921,33,3
4346,1181,94,5
4347,3336,14,3
4348,3471,68,1
4349,2003,26,5
4350,4420,7,3
4351,4881,84,2
4352,4942,19,4
4353,2601,35,4
4354,4839,2,2
4355,2768,95,2
4356,3902,43,5
4357,4495,40,2
4358,3972,19,2
4359,3782,52,5
4360,2811,93,4
4361,1383,88,5
4362,3879,27,4
4363,787,21,1
4364,295,3,5
4365,4920,88,1
4366,3153,45,2
4367,1258,92,5
4368,3643,28,2
4369,3064,7,4
4370,2264,89,3
